CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,ActiveMonths,PurchasesPerMonth,CLV_12M
13449,24,1,291.88,2,4,4,244,Loyal Customers,291.88,1.0,1.0,3502.56
13544,40,2,291.4099999999999,3,3,4,334,Needs Attention,145.70499999999996,6.699722222222222,0.2985198391309756,521.9499979269453
14656,170,2,291.05000000000007,4,4,4,444,Loyal Customers,145.52500000000003,3.8007407407407405,0.5262132137984799,918.9261352562855
14947,73,2,290.82,4,3,4,434,Needs Attention,145.41,1.942060185185185,1.0298342014613158,1796.978294813879
16648,43,1,290.65999999999997,3,4,4,344,Loyal Customers,290.65999999999997,1.0,1.0,3487.9199999999996
15279,355,1,290.51,5,5,4,554,Champions,290.51,1.0,1.0,3486.12
17691,359,2,290.40000000000003,5,4,4,544,Champions,145.20000000000002,1.0,2.0,3484.8
16526,172,1,290.35999999999996,4,5,4,454,Loyal Customers,290.35999999999996,1.0,1.0,3484.3199999999997
17081,26,2,290.1599999999998,2,3,4,234,At Risk,145.0799999999999,1.0,2.0,3481.9199999999973
14784,27,2,289.99,2,3,4,234,At Risk,144.995,9.905671296296296,0.20190453934684818,351.30178419115504
17464,159,1,289.96000000000004,4,5,4,454,Loyal Customers,289.96000000000004,1.0,1.0,3479.5200000000004
14953,26,1,289.82,2,4,4,244,Loyal Customers,289.82,1.0,1.0,3477.84
16897,300,2,289.78000000000003,5,4,4,544,Champions,144.89000000000001,1.0,2.0,3477.3600000000006
14162,174,2,289.36,4,4,4,444,Loyal Customers,144.68,3.9653703703703704,0.5043665063279317,875.6609536263018
16125,368,1,289.35,5,5,4,554,Champions,289.35,1.0,1.0,3472.2000000000003
14549,312,1,289.2399999999999,5,5,4,554,Champions,289.2399999999999,1.0,1.0,3470.8799999999987
17501,221,2,288.59999999999997,5,4,4,544,Champions,144.29999999999998,1.0,2.0,3463.2
16808,100,2,288.42,4,3,4,434,Needs Attention,144.21,5.8340046296296295,0.34281769161485387,593.2528716933369
15396,113,1,288.17999999999995,4,5,4,454,Loyal Customers,288.17999999999995,1.0,1.0,3458.1599999999994
17977,30,1,288.14,2,4,4,244,Loyal Customers,288.14,1.0,1.0,3457.68
17080,23,2,287.62,2,3,4,234,At Risk,143.81,8.234583333333333,0.2428781055507767,419.1396043110864
17760,22,2,287.59,2,3,4,234,At Risk,143.795,11.7275,0.1705393306331273,294.2724365806864
16432,65,1,287.4,3,4,4,344,Loyal Customers,287.4,1.0,1.0,3448.7999999999997
13760,55,2,286.78999999999996,3,3,4,334,Needs Attention,143.39499999999998,6.737986111111111,0.2968245952157647,510.75795397157486
16555,36,2,285.89,3,3,4,334,Needs Attention,142.945,2.4694212962962965,0.8099063545777518,1389.2647662614008
14660,87,2,285.73999999999995,4,3,4,434,Needs Attention,142.86999999999998,1.0,2.0,3428.879999999999
17636,20,1,285.56,2,4,4,244,Loyal Customers,285.56,1.0,1.0,3426.7200000000003
16429,107,1,284.55,4,5,4,454,Loyal Customers,284.55,1.0,1.0,3414.6000000000004
18190,193,2,284.46,5,4,4,544,Champions,142.23,4.6058564814814815,0.4342297698682736,741.1260020203746
13121,270,1,283.7299999999999,5,5,4,554,Champions,283.7299999999999,1.0,1.0,3404.759999999999
13439,256,1,283.71,5,5,4,554,Champions,283.71,1.0,1.0,3404.5199999999995
12703,72,1,283.54999999999995,3,4,4,344,Loyal Customers,283.54999999999995,1.0,1.0,3402.5999999999995
17783,73,2,283.4699999999997,4,3,4,434,Needs Attention,141.73499999999984,5.841666666666667,0.34236804564907275,582.3064194008552
17251,363,1,283.28,5,5,4,554,Champions,283.28,1.0,1.0,3399.3599999999997
18270,39,2,283.15000000000003,3,3,4,334,Needs Attention,141.57500000000002,7.601759259259259,0.26309699265520897,446.97548082193464
17694,142,1,283.12000000000006,4,5,4,454,Loyal Customers,283.12000000000006,1.0,1.0,3397.4400000000005
14350,275,1,282.92999999999995,5,5,4,554,Champions,282.92999999999995,1.0,1.0,3395.1599999999994
13754,152,2,282.6,4,4,4,444,Loyal Customers,141.3,5.52900462962963,0.36172876204192533,613.3472889182887
13177,65,1,282.45,3,4,4,344,Loyal Customers,282.45,1.0,1.0,3389.3999999999996
17247,16,1,282.18999999999994,2,4,4,244,Loyal Customers,282.18999999999994,1.0,1.0,3386.2799999999993
16557,25,2,281.85,2,3,4,234,At Risk,140.925,3.7675,0.53085600530856,897.7305905773059
17403,37,1,281.62000000000006,3,4,4,344,Loyal Customers,281.62000000000006,1.0,1.0,3379.4400000000005
16848,53,1,281.42,3,4,4,344,Loyal Customers,281.42,1.0,1.0,3377.04
14242,235,2,280.55,5,4,4,544,Champions,140.275,3.037337962962963,0.6584713404921768,1108.4048074504813
13606,30,3,280.53999999999996,2,2,4,224,Lost,93.51333333333332,9.408425925925926,0.31886311521390404,357.81543336843447
16149,5,2,280.52000000000004,1,3,4,134,At Risk,140.26000000000002,4.59525462962963,0.43523159458982946,732.5470014860339
14975,58,1,279.94,3,4,4,344,Loyal Customers,279.94,1.0,1.0,3359.2799999999997
15556,25,1,279.77,2,4,4,244,Loyal Customers,279.77,1.0,1.0,3357.24
14480,12,1,279.05,1,4,4,144,Loyal Customers,279.05,1.0,1.0,3348.6000000000004
17786,86,2,278.74,4,3,4,434,Needs Attention,139.37,7.730925925925926,0.25870122404005075,432.6622751335425
14764,47,1,278.3,3,4,4,344,Loyal Customers,278.3,1.0,1.0,3339.6000000000004
14908,75,1,277.79999999999995,4,4,4,444,Loyal Customers,277.79999999999995,1.0,1.0,3333.5999999999995
17968,374,1,277.34999999999997,5,5,4,554,Champions,277.34999999999997,1.0,1.0,3328.2
13803,256,1,277.07000000000005,5,5,4,554,Champions,277.07000000000005,1.0,1.0,3324.8400000000006
15355,30,2,277.05,2,3,4,234,At Risk,138.525,1.0,2.0,3324.6000000000004
16883,188,2,276.73,5,4,4,544,Champions,138.365,6.136527777777777,0.3259172079759184,541.1464137790555
13272,32,2,276.56,2,3,4,234,At Risk,138.28,1.9359722222222222,1.033072673792955,1714.2394719850777
14508,23,2,276.41999999999996,2,3,4,234,At Risk,138.20999999999998,2.2448842592592593,0.8909145278874808,1477.5995627919447
12750,129,1,275.88,4,5,4,454,Loyal Customers,275.88,1.0,1.0,3310.56
14512,188,2,275.28,5,4,4,544,Champions,137.64,1.491064814814815,1.34132331480734,2215.4368926009874
16313,4,2,274.1499999999999,1,3,4,134,At Risk,137.07499999999996,1.5388425925925926,1.299678088991847,2137.8404885826885
16727,365,1,272.81999999999994,5,5,4,554,Champions,272.81999999999994,1.0,1.0,3273.8399999999992
17254,5,2,272.44000000000005,1,3,4,134,At Risk,136.22000000000003,1.0,2.0,3269.2800000000007
17498,76,1,272.21999999999997,4,4,4,444,Loyal Customers,272.21999999999997,1.0,1.0,3266.6399999999994
14819,65,2,272.07,3,3,4,334,Needs Attention,136.035,4.2664583333333335,0.4687728893012354,765.2342399531227
13917,50,2,272.03999999999996,3,3,4,334,Needs Attention,136.01999999999998,4.729398148148148,0.4228867896823455,690.2527335911116
14816,198,1,271.85,5,5,4,554,Champions,271.85,1.0,1.0,3262.2000000000003
13058,25,3,271.40000000000003,2,2,4,224,Lost,90.46666666666668,4.234305555555555,0.7084987043657953,769.1461934595075
13837,212,2,271.24,5,4,4,544,Champions,135.62,3.5332175925925924,0.5660562780489403,921.2226291479674
17767,16,1,271.20000000000005,2,4,4,244,Loyal Customers,271.20000000000005,1.0,1.0,3254.4000000000005
17496,359,1,271.04999999999995,5,5,4,554,Champions,271.04999999999995,1.0,1.0,3252.5999999999995
18108,255,1,271.0,5,5,4,554,Champions,271.0,1.0,1.0,3252.0
17011,31,1,270.90000000000003,2,4,4,244,Loyal Customers,270.90000000000003,1.0,1.0,3250.8
15774,69,1,270.8,3,4,4,344,Loyal Customers,270.8,1.0,1.0,3249.6000000000004
13533,183,3,270.79000000000013,5,3,4,534,Needs Attention,90.26333333333338,2.8321064814814814,1.0592822055301725,1147.372113742062
14520,2,2,270.6,1,3,4,134,At Risk,135.3,9.634050925925926,0.20759699272689702,337.05447739139004
13242,113,3,270.40000000000003,4,3,4,434,Needs Attention,90.13333333333334,3.3672916666666666,0.8909237146569325,963.6230897729383
12558,8,1,269.96000000000004,1,4,4,144,Loyal Customers,269.96000000000004,1.0,1.0,3239.5200000000004
14727,275,1,268.58,5,5,4,554,Champions,268.58,1.0,1.0,3222.96
15408,265,1,267.17999999999995,5,5,4,554,Champions,267.17999999999995,1.0,1.0,3206.1599999999994
17550,198,3,267.15999999999997,5,3,4,534,Needs Attention,89.05333333333333,1.5317129629629629,1.958591506725102,2093.029227746713
15320,45,1,267.13,3,4,4,344,Loyal Customers,267.13,1.0,1.0,3205.56
17708,188,2,267.08000000000004,5,4,4,544,Champions,133.54000000000002,4.566736111111111,0.4379495445628868,701.8053861711351
15517,234,1,267.03000000000003,5,5,4,554,Champions,267.03000000000003,1.0,1.0,3204.3600000000006
16451,88,1,266.97,4,5,4,454,Loyal Customers,266.97,1.0,1.0,3203.6400000000003
14863,30,1,266.76,2,4,4,244,Loyal Customers,266.76,1.0,1.0,3201.12
15119,246,1,266.4,5,5,4,554,Champions,266.4,1.0,1.0,3196.7999999999997
12962,8,2,266.39000000000004,1,3,4,134,At Risk,133.19500000000002,3.5365046296296296,0.5655301517898637,903.9094628118108
15019,267,1,265.9999999999999,5,5,4,554,Champions,265.9999999999999,1.0,1.0,3191.9999999999986
14068,321,1,265.85,5,5,4,554,Champions,265.85,1.0,1.0,3190.2000000000003
17430,33,2,265.76000000000005,3,3,4,334,Needs Attention,132.88000000000002,11.09488425925926,0.18026325946851546,287.44058301811606
14423,219,1,265.2,5,5,4,554,Champions,265.2,1.0,1.0,3182.3999999999996
13973,288,1,264.7,5,5,4,554,Champions,264.7,1.0,1.0,3176.3999999999996
15912,179,2,264.62,4,4,4,444,Loyal Customers,132.31,1.8296064814814814,1.0931312390085908,1735.5863307987197
14452,11,2,264.44000000000005,1,3,4,134,At Risk,132.22000000000003,2.767453703703704,0.7226859829031232,1146.6424879134117
15894,254,2,263.5499999999999,5,4,4,544,Champions,131.77499999999995,3.866296296296296,0.5172909282498324,817.9921448414597
12492,64,2,263.21000000000004,3,3,4,334,Needs Attention,131.60500000000002,1.4005555555555556,1.4280047600158667,2255.1907973026578
16936,26,1,262.68,2,4,4,244,Loyal Customers,262.68,1.0,1.0,3152.16
17194,274,2,262.62,5,4,4,544,Champions,131.31,2.899976851851852,0.6896606773681144,1086.7121225424853
16413,57,1,262.20000000000005,3,4,4,344,Loyal Customers,262.20000000000005,1.0,1.0,3146.4000000000005
17385,15,1,261.11000000000007,2,4,4,244,Loyal Customers,261.11000000000007,1.0,1.0,3133.3200000000006
13189,19,2,260.68000000000006,2,3,4,234,At Risk,130.34000000000003,3.229791666666667,0.6192349867767528,968.5330581177838
14053,125,2,260.25,4,3,4,434,Needs Attention,130.125,1.1695833333333334,1.710010687566797,2670.1816886355537
15014,44,2,260.17,3,3,4,334,Needs Attention,130.085,4.433958333333333,0.4510642296668703,704.120283794578
15143,226,1,259.45,5,5,4,554,Champions,259.45,1.0,1.0,3113.3999999999996
17125,51,1,259.34999999999997,3,4,4,344,Loyal Customers,259.34999999999997,1.0,1.0,3112.2
13127,78,1,259.16999999999996,4,4,4,444,Loyal Customers,259.16999999999996,1.0,1.0,3110.0399999999995
16447,136,1,259.0099999999998,4,5,4,454,Loyal Customers,259.0099999999998,1.0,1.0,3108.119999999998
15577,152,3,258.8799999999999,4,3,4,434,Needs Attention,86.2933333333333,5.138217592592593,0.5838600537908105,604.5987629014598
13277,16,4,258.4,2,2,4,224,Lost,64.6,3.9322916666666665,1.0172185430463576,788.5478145695364
13227,202,1,257.7,5,5,4,554,Champions,257.7,1.0,1.0,3092.3999999999996
14375,186,1,257.67999999999995,5,5,4,554,Champions,257.67999999999995,1.0,1.0,3092.1599999999994
18009,236,1,257.34000000000003,5,5,4,554,Champions,257.34000000000003,1.0,1.0,3088.0800000000004
13626,253,1,257.22999999999996,5,5,4,554,Champions,257.22999999999996,1.0,1.0,3086.7599999999993
16048,374,2,256.44000000000005,5,4,4,544,Champions,128.22000000000003,1.0,2.0,3077.2800000000007
12430,44,1,256.4,3,4,4,344,Loyal Customers,256.4,1.0,1.0,3076.7999999999997
13806,64,1,256.38,3,4,4,344,Loyal Customers,256.38,1.0,1.0,3076.56
17896,24,1,256.32,2,4,4,244,Loyal Customers,256.32,1.0,1.0,3075.84
14761,59,2,255.9,3,3,4,334,Needs Attention,127.95,9.200162037037037,0.21738747556277943,333.77672997909156
15277,47,1,255.89999999999998,3,4,4,344,Loyal Customers,255.89999999999998,1.0,1.0,3070.7999999999997
14881,20,1,255.4,2,4,4,244,Loyal Customers,255.4,1.0,1.0,3064.8
16226,204,3,255.12,5,3,4,534,Needs Attention,85.04,1.069050925925926,2.8062273996925273,2863.69893683823
15261,136,1,254.82000000000002,4,5,4,454,Loyal Customers,254.82000000000002,1.0,1.0,3057.84
12604,80,2,254.17999999999998,4,3,4,434,Needs Attention,127.08999999999999,6.069490740740741,0.32951693732313253,502.5396907727629
14765,30,3,254.10999999999999,2,2,4,224,Lost,84.70333333333333,4.900092592592593,0.6122333289242455,622.2984448517601
15689,120,2,254.1,4,3,4,434,Needs Attention,127.05,8.066203703703703,0.2479481145612122,378.02169546002415
12797,366,1,254.03,5,5,4,554,Champions,254.03,1.0,1.0,3048.36
15759,219,3,253.04000000000002,5,3,4,534,Needs Attention,84.34666666666668,4.666296296296296,0.6429081673148663,650.7259306294152
17860,369,1,252.79999999999998,5,5,4,554,Champions,252.79999999999998,1.0,1.0,3033.6
15035,90,1,252.72999999999996,4,5,4,454,Loyal Customers,252.72999999999996,1.0,1.0,3032.7599999999993
13404,2,2,252.48999999999998,1,3,4,134,At Risk,126.24499999999999,7.038425925925926,0.28415444320199956,430.47693218443715
15346,333,1,252.42000000000004,5,5,4,554,Champions,252.42000000000004,1.0,1.0,3029.0400000000004
13645,121,1,252.1,4,5,4,454,Loyal Customers,252.1,1.0,1.0,3025.2
13711,219,2,252.06000000000003,5,4,4,544,Champions,126.03000000000002,1.0,2.0,3024.7200000000003
16330,18,3,251.91,2,2,4,224,Lost,83.97,3.1600925925925925,0.9493392715872132,956.5922236221395
16836,40,2,251.87,3,3,4,334,Needs Attention,125.935,2.563125,0.7802974884174592,1179.2011704462325
17155,18,2,251.69999999999993,2,3,4,234,At Risk,125.84999999999997,5.336481481481481,0.3747787764166985,565.9909081444979
16976,268,1,251.51999999999998,5,5,4,554,Champions,251.51999999999998,1.0,1.0,3018.24
16024,13,1,251.23999999999992,1,4,4,144,Loyal Customers,251.23999999999992,1.0,1.0,3014.879999999999
14501,184,2,251.20999999999998,5,4,4,544,Champions,125.60499999999999,4.535162037037037,0.4409985759420985,664.6995135744874
13512,261,1,251.20999999999998,5,5,4,554,Champions,251.20999999999998,1.0,1.0,3014.5199999999995
13207,16,2,250.26,2,3,4,234,At Risk,125.13,4.504560185185185,0.4439945117345077,666.6843990400674
16596,16,2,250.15,2,3,4,234,At Risk,125.075,11.691296296296295,0.17106742907829503,256.75510430361305
17303,362,1,250.03999999999994,5,5,5,555,Champions,250.03999999999994,1.0,1.0,3000.479999999999
15510,331,1,250.0,5,5,5,555,Champions,250.0,1.0,1.0,3000.0
17456,366,1,249.85999999999999,5,5,5,555,Champions,249.85999999999999,1.0,1.0,2998.3199999999997
18005,4,2,249.71999999999989,1,3,5,135,At Risk,124.85999999999994,1.4627546296296297,1.3672833156620405,2048.6279375227477
16124,318,1,249.0,5,5,5,555,Champions,249.0,1.0,1.0,2988.0
13061,73,1,248.61,4,4,5,445,Loyal Customers,248.61,1.0,1.0,2983.32
17111,48,1,248.60999999999999,3,4,5,345,Loyal Customers,248.60999999999999,1.0,1.0,2983.3199999999997
18212,327,1,248.41999999999993,5,5,5,555,Champions,248.41999999999993,1.0,1.0,2981.039999999999
16510,373,1,248.10000000000002,5,5,5,555,Champions,248.10000000000002,1.0,1.0,2977.2000000000003
15097,5,1,248.07999999999996,1,4,5,145,Loyal Customers,248.07999999999996,1.0,1.0,2976.9599999999996
13592,36,4,247.95999999999992,3,2,5,325,Needs Attention,61.98999999999998,7.6275,0.5244182235332677,390.10422812192706
18072,186,1,247.44,5,5,5,555,Champions,247.44,1.0,1.0,2969.2799999999997
13349,11,1,247.31999999999996,1,4,5,145,Loyal Customers,247.31999999999996,1.0,1.0,2967.8399999999997
14658,6,2,247.14999999999998,1,3,5,135,At Risk,123.57499999999999,3.7331712962962964,0.5357375382116039,794.4451954139872
17051,195,1,247.14,5,5,5,555,Champions,247.14,1.0,1.0,2965.68
15783,11,1,246.3,1,4,5,145,Loyal Customers,246.3,1.0,1.0,2955.6000000000004
17278,242,1,246.04000000000008,5,5,5,555,Champions,246.04000000000008,1.0,1.0,2952.480000000001
16778,75,2,245.94,4,3,5,435,Needs Attention,122.97,6.664513888888889,0.300096906292657,442.8349988016964
17771,57,2,245.81,3,3,5,335,Needs Attention,122.905,8.896527777777777,0.2248068066505347,331.5585668566076
12660,12,1,245.10000000000002,1,4,5,145,Loyal Customers,245.10000000000002,1.0,1.0,2941.2000000000003
15118,135,1,244.8,4,5,5,455,Loyal Customers,244.8,1.0,1.0,2937.6000000000004
16601,41,1,244.79999999999995,3,4,5,345,Loyal Customers,244.79999999999995,1.0,1.0,2937.5999999999995
16528,4,1,244.41,1,4,5,145,Loyal Customers,244.41,1.0,1.0,2932.92
17892,57,3,244.10000000000002,3,3,5,335,Needs Attention,81.36666666666667,3.3053935185185184,0.9076075157745829,886.1879784023029
17925,373,1,244.08,5,5,5,555,Champions,244.08,1.0,1.0,2928.96
13103,40,1,243.94,3,4,5,345,Loyal Customers,243.94,1.0,1.0,2927.2799999999997
16793,58,1,243.83999999999997,3,4,5,345,Loyal Customers,243.83999999999997,1.0,1.0,2926.08
18193,166,1,243.76000000000005,4,5,5,455,Loyal Customers,243.76000000000005,1.0,1.0,2925.120000000001
13886,72,1,243.56000000000003,3,4,5,345,Loyal Customers,243.56000000000003,1.0,1.0,2922.7200000000003
15634,18,1,243.55,2,4,5,245,Loyal Customers,243.55,1.0,1.0,2922.6000000000004
17339,95,2,243.36,4,3,5,435,Needs Attention,121.68,9.031597222222222,0.22144477336511476,323.344800276806
17908,374,1,243.2799999999999,5,5,5,555,Champions,243.2799999999999,1.0,1.0,2919.3599999999988
14647,202,1,243.21999999999994,5,5,5,555,Champions,243.21999999999994,1.0,1.0,2918.6399999999994
16215,81,1,242.35000000000002,4,4,5,445,Loyal Customers,242.35000000000002,1.0,1.0,2908.2000000000003
15776,134,1,241.62000000000003,4,5,5,455,Loyal Customers,241.62000000000003,1.0,1.0,2899.4400000000005
14523,109,1,241.09000000000003,4,5,5,455,Loyal Customers,241.09000000000003,1.0,1.0,2893.0800000000004
16427,264,2,241.06,5,4,5,545,Champions,120.53,1.0,2.0,2892.7200000000003
15598,54,1,240.68,3,4,5,345,Loyal Customers,240.68,1.0,1.0,2888.16
15286,50,1,240.55,3,4,5,345,Loyal Customers,240.55,1.0,1.0,2886.6000000000004
13565,20,2,240.22000000000006,2,3,5,235,At Risk,120.11000000000003,10.50011574074074,0.1904740908940598,274.5341166874263
17256,108,2,239.99999999999997,4,3,5,435,Needs Attention,119.99999999999999,6.831412037037037,0.2927652422598495,421.5819488541833
17181,58,2,239.91999999999996,3,3,5,335,Needs Attention,119.95999999999998,10.536342592592593,0.18981918843509019,273.248518136081
15690,5,2,239.76000000000005,1,3,5,135,At Risk,119.88000000000002,3.2059953703703705,0.6238312189979711,897.4186384017215
13570,244,1,239.49000000000004,5,5,5,555,Champions,239.49000000000004,1.0,1.0,2873.8800000000006
17684,44,1,239.41,3,4,5,345,Loyal Customers,239.41,1.0,1.0,2872.92
16756,215,1,239.4,5,5,5,555,Champions,239.4,1.0,1.0,2872.8
12561,303,1,238.85,5,5,5,555,Champions,238.85,1.0,1.0,2866.2
15850,20,2,238.8499999999999,2,3,5,235,At Risk,119.42499999999995,4.966620370370371,0.4026883173780516,577.0926276344856
12718,72,1,238.25000000000003,3,4,5,345,Loyal Customers,238.25000000000003,1.0,1.0,2859.0000000000005
17877,171,1,237.61,4,5,5,455,Loyal Customers,237.61,1.0,1.0,2851.32
14586,277,1,237.35999999999996,5,5,5,555,Champions,237.35999999999996,1.0,1.0,2848.3199999999997
15457,263,1,237.07000000000002,5,5,5,555,Champions,237.07000000000002,1.0,1.0,2844.84
18110,20,1,236.3,2,4,5,245,Loyal Customers,236.3,1.0,1.0,2835.6000000000004
12732,180,1,236.2600000000001,4,5,5,455,Loyal Customers,236.2600000000001,1.0,1.0,2835.1200000000013
16026,44,1,236.09000000000006,3,4,5,345,Loyal Customers,236.09000000000006,1.0,1.0,2833.080000000001
13187,338,1,236.01999999999995,5,5,5,555,Champions,236.01999999999995,1.0,1.0,2832.2399999999993
15462,95,3,234.60000000000002,4,3,5,435,Needs Attention,78.2,3.0966435185185186,0.9687908802093066,909.1133619884133
14473,75,2,234.34,4,3,5,435,Needs Attention,117.17,6.935046296296297,0.28839028819001716,405.4882808066917
17060,267,1,234.24,5,5,5,555,Champions,234.24,1.0,1.0,2810.88
16961,117,1,234.17,4,5,5,455,Loyal Customers,234.17,1.0,1.0,2810.04
12736,333,1,234.00000000000003,5,5,5,555,Champions,234.00000000000003,1.0,1.0,2808.0000000000005
15483,162,4,233.80999999999983,4,2,5,425,Needs Attention,58.45249999999996,3.500949074074074,1.1425473251300904,801.4169702659987
13348,65,1,233.76,3,4,5,345,Loyal Customers,233.76,1.0,1.0,2805.12
16583,374,1,233.45000000000002,5,5,5,555,Champions,233.45000000000002,1.0,1.0,2801.4
14995,39,2,233.23000000000005,3,3,5,335,Needs Attention,116.61500000000002,8.064467592592592,0.24800149260157586,347.0483287167933
16302,127,1,233.22,4,5,5,455,Loyal Customers,233.22,1.0,1.0,2798.64
13678,152,1,232.60000000000005,4,5,5,455,Loyal Customers,232.60000000000005,1.0,1.0,2791.2000000000007
18213,237,1,232.48000000000002,5,5,5,555,Champions,232.48000000000002,1.0,1.0,2789.76
16117,190,1,232.21,5,5,5,555,Champions,232.21,1.0,1.0,2786.52
15393,17,2,231.85999999999996,2,3,5,235,At Risk,115.92999999999998,8.833101851851852,0.22642102780471185,314.98787704080286
16641,106,1,231.10000000000002,4,5,5,455,Loyal Customers,231.10000000000002,1.0,1.0,2773.2000000000003
18030,5,2,230.65,1,3,5,135,At Risk,115.325,1.2704166666666667,1.5742866513611018,2178.655296818629
15866,102,1,230.52999999999994,4,5,5,455,Loyal Customers,230.52999999999994,1.0,1.0,2766.359999999999
16445,34,1,230.51000000000002,3,4,5,345,Loyal Customers,230.51000000000002,1.0,1.0,2766.1200000000003
13786,368,1,230.4,5,5,5,555,Champions,230.4,1.0,1.0,2764.8
16926,372,1,230.25000000000003,5,5,5,555,Champions,230.25000000000003,1.0,1.0,2763.0000000000005
13960,22,2,230.22000000000003,2,3,5,235,At Risk,115.11000000000001,1.6705555555555556,1.1972065181243765,1653.725307615564
12812,45,1,229.63999999999993,3,4,5,345,Loyal Customers,229.63999999999993,1.0,1.0,2755.6799999999994
13474,237,1,229.58999999999997,5,5,5,555,Champions,229.58999999999997,1.0,1.0,2755.08
13008,324,1,229.47000000000003,5,5,5,555,Champions,229.47000000000003,1.0,1.0,2753.6400000000003
15528,255,1,229.32999999999993,5,5,5,555,Champions,229.32999999999993,1.0,1.0,2751.959999999999
14793,22,1,228.99,2,4,5,245,Loyal Customers,228.99,1.0,1.0,2747.88
17347,87,1,228.96,4,4,5,445,Loyal Customers,228.96,1.0,1.0,2747.52
13146,27,1,228.91,2,4,5,245,Loyal Customers,228.91,1.0,1.0,2746.92
13712,247,1,228.83999999999997,5,5,5,555,Champions,228.83999999999997,1.0,1.0,2746.08
13070,193,1,228.8,5,5,5,555,Champions,228.8,1.0,1.0,2745.6000000000004
17969,167,2,228.2,4,4,5,445,Loyal Customers,114.1,6.496435185185185,0.3078611489207044,421.5234851022284
16527,82,1,228.06000000000003,4,4,5,445,Loyal Customers,228.06000000000003,1.0,1.0,2736.7200000000003
14569,2,1,227.39,1,4,5,145,Loyal Customers,227.39,1.0,1.0,2728.68
17212,254,1,226.85,5,5,5,555,Champions,226.85,1.0,1.0,2722.2
17572,72,4,226.75000000000006,3,2,5,325,Needs Attention,56.687500000000014,10.073657407407408,0.3970752466784012,270.1104365529825
16315,331,1,226.37,5,5,5,555,Champions,226.37,1.0,1.0,2716.44
16777,81,2,226.35000000000005,4,3,5,435,Needs Attention,113.17500000000003,5.898773148148148,0.33905355397975884,460.46863165991056
16619,264,1,226.21,5,5,5,555,Champions,226.21,1.0,1.0,2714.52
17789,282,1,225.9,5,5,5,555,Champions,225.9,1.0,1.0,2710.8
12672,330,1,225.9,5,5,5,555,Champions,225.9,1.0,1.0,2710.8
14624,58,2,225.85,3,3,5,335,Needs Attention,112.925,1.0,2.0,2710.2
14357,44,1,225.77000000000012,3,4,5,345,Loyal Customers,225.77000000000012,1.0,1.0,2709.2400000000016
12402,324,1,225.6,5,5,5,555,Champions,225.6,1.0,1.0,2707.2
16690,73,2,225.58,4,3,5,435,Needs Attention,112.79,4.3057638888888885,0.4644936535328936,628.682870183701
14052,20,1,225.35999999999993,2,4,5,245,Loyal Customers,225.35999999999993,1.0,1.0,2704.3199999999993
16587,233,1,225.14999999999995,5,5,5,555,Champions,225.14999999999995,1.0,1.0,2701.7999999999993
17171,290,1,224.90999999999997,5,5,5,555,Champions,224.90999999999997,1.0,1.0,2698.9199999999996
15175,72,1,224.14000000000007,3,4,5,345,Loyal Customers,224.14000000000007,1.0,1.0,2689.6800000000007
16471,275,1,223.95,5,5,5,555,Champions,223.95,1.0,1.0,2687.3999999999996
16753,59,1,223.92,3,4,5,345,Loyal Customers,223.92,1.0,1.0,2687.04
14929,33,1,223.88,2,4,5,245,Loyal Customers,223.88,1.0,1.0,2686.56
13926,24,1,223.85000000000002,2,4,5,245,Loyal Customers,223.85000000000002,1.0,1.0,2686.2000000000003
18101,12,2,223.65,1,3,5,135,At Risk,111.825,4.400740740740741,0.4544689446221175,609.8518767884195
15637,53,1,223.36,3,4,5,345,Loyal Customers,223.36,1.0,1.0,2680.32
17534,54,1,223.36,3,4,5,345,Loyal Customers,223.36,1.0,1.0,2680.32
13382,281,1,222.99,5,5,5,555,Champions,222.99,1.0,1.0,2675.88
15897,195,2,222.05,5,4,5,545,Champions,111.025,1.0,2.0,2664.6000000000004
14598,45,1,221.97000000000003,3,4,5,345,Loyal Customers,221.97000000000003,1.0,1.0,2663.6400000000003
14960,9,2,221.26999999999992,1,3,5,135,At Risk,110.63499999999996,5.432314814814815,0.3681671751691694,488.78610509809255
16392,270,1,221.19000000000005,5,5,5,555,Champions,221.19000000000005,1.0,1.0,2654.2800000000007
13419,64,1,221.05999999999995,3,4,5,345,Loyal Customers,221.05999999999995,1.0,1.0,2652.7199999999993
15790,11,1,220.84999999999997,1,4,5,145,Loyal Customers,220.84999999999997,1.0,1.0,2650.2
16482,16,1,220.61999999999998,2,4,5,245,Loyal Customers,220.61999999999998,1.0,1.0,2647.4399999999996
18114,291,1,220.1,5,5,5,555,Champions,220.1,1.0,1.0,2641.2
13079,5,5,220.09999999999997,1,2,5,125,Lost,44.019999999999996,4.536388888888889,1.1021982732227051,582.2252158471617
13600,313,1,219.51999999999998,5,5,5,555,Champions,219.51999999999998,1.0,1.0,2634.24
15096,43,1,219.39,3,4,5,345,Loyal Customers,219.39,1.0,1.0,2632.68
16895,65,1,219.13999999999996,3,4,5,345,Loyal Customers,219.13999999999996,1.0,1.0,2629.6799999999994
12702,20,1,219.0,2,4,5,245,Loyal Customers,219.0,1.0,1.0,2628.0
